,sentence,label
1788,arkadaşlar  bende fiyat uygun diye aldım site güvenlik istemide kullanılmak üzere biraz küçük oldu ama güzel. mutfak için güzel tavsiye ederim.,0
1789,hızlı teslimat. mükemmel ürün ,1
1790,standart nescafe kullanması avantajlı ancak su miktarı artırmadan sertlik  ayarı yok. kullandığı kahve miktarı sabit ayarlanamıyor. su ayarını artırınca da koca kupa harici yumuşak tadlı kahve içemiyorsunuz,0
1791,çok pahalı vede yerlimalı olarak bilinen marka hem bunda ucuz hem daha kaliteli bir kere aldım bidaha mümkün deyil,0
1792,kullanışlı ve hesaplı ,1
1793,her zaman ekonomik ve zamanında teşekkürler,1
1794,6470 serisi full hd vardı bunu aldım eski tv çok daha iyi çaprazdan görüntü ve renk kaybı var iade bekliyoruz,0
1795,"yaklaşık 2,5 yıldır kullanıyorum.kalite on numara fiyatı on numara.",1
1796,biraz elde tutuş açısından kaba gibi ama genel olarak performansı iyi,1
1797,dogumdan beri kullaniyoruz. cok memnunuz.,1
1798,2100 liraya çıktı 1 hafta geçmeden 2000 lira oldu. kesinlikle fiyatını haketmeyen bir telefon. klavyede yazarken bile takılıyor.,0
1799,zamanında teslim oldu,1
1800,"yarım saatlik kayıt,okumada oldukça ısınıyor kısa kullanımlar için iyi...",0
1801,kaliteli ve cok kullanisli bebegim icin,1
1802,"ürün son derece ince ve dayanıksız, fiyatı dolayısıyla böyle olabileceğni düşünüyorum. alacak olankarın bilmesinde fayda olabilir.",0
1803,kalitesiz malzemeden ozentisiz yapılmış  normal boyutlarda bi caydanlik,0
1804,cihaz fiyatına göre iyi gibi,0
1805,uzun süredir bu ürünü kullanıyoruz çok kaliteli pişik yapmıyor uzun süre beklese dahi sızdırma yapmıyor teşekkürler hepsiburada...,1
1806,2 gün içinde elimde oldu,1
1807,urunde sinyalizasyon sorunu var bunu bile bile satın aldım bazen çekmiyor ama ,0
1808,bıçakları o kadar kaliteli değil maalesef ,0
1809,59.90 lık kampanyadan almıstım..şuan ayısı 74 e satılıyor..çok uygun almısım.keske bi kaç paket fazladan alsaydım diyorum.ürünü anlatmaya zayen gerek yok kalitesi belli firma hemen yolladı..,1
1810,güvenli alışveriş hızlı gönderi güzel hizmet teşekkürler,1
1811,başlık kısmı küçük olmasa gayet güzel. tek problem başlık kısmının küçük oluşu,1
1812,sağa sola dönebilmesi biraz güvensizlik hissi veriyor. bilmem alışabilecek miyiz.,0
1813,parfümun güzel ferah bir kokusu var ama kalıcılığı hiç yok,0
1814,"kargom oldukca hizli geldi, ve fon de cok guzel, cok guclu ufluyor",1
1815,ürün kaliteli fiyat da güzel... hepsi burada söz verdiği zaman da getiriyor... almak isteyen herkese tavsiye ederim...,1
1816,"ürün i̇yi̇ fakat soğuk oluyor i̇stedi̇ği̇n kadar isit, sütü isitmak ayrica bi̇r uğraş alani tad olarak çok i̇yi̇ deği̇l bütün kahveler 3ü bi̇r arada gi̇bi̇ yapiyor tad farki yok ",0
1817,zamanında geldi çok memnun kaldım...,1
1818,gayet iyi bi kac gun icinde geldi hizmet cok iyi teşekkürler,1
1819,çocuğunuz pişik olsun istemiyorsanız primayı tercih edeceksiniz....,1
1820,marketlerde aldığımız ürünler . sahteymis . bu ürün onların yanında süper. çok beğendim. kaliteli.,1
1821,en iyisi bu,1
1822,kalitesinin markasız bi havlu kağıttan farkı yok,0
1823,hızlı kargo için güvenirliği için teşekkürler hepsiburada,1
1824,bu yazıcılarda chip olmasından dolayı her defasında yeni kartuş alınması gerekiyor. bu da tonerleri pahalıya getirmektedir. chip olmayan yazıcıları tavsiye ederim.,0
1825,"i̇ki çocuğumda da başka ürün kullanmadım, gayet başarılı.fiyatı çok iyi, hızlı teslim edildi. teşekkürler,",1
1826,"i̇s guc unutuyorsun. siparisi ver kapiya gelsin. 2 gun icinde (en gec) elinde. kalite zaten belli. geriye ne kaliyor? fiyati ee oda zaten marketlere oranla ucuz. konusmaya dusunmeye gerek bile yok. 3 senedir araliksiz bu siteden siparis veriyorum vaktinde elimde ve ucuz. spot urun,ayipli urun hic gelmedi. ",1
1827,2016 ince şık tasarim yazilmis alakasi yok..cok kalin ve kaba gorunuyor..duvara astim duvardan cok ayrik..foto ekleyebilsem almayi dusunenlere yol gostermis olurum. ayrica lg an mr600 sihirli kumanda ile uyumlu degil..ikisini birlikte siparis vermistim kumandayi iade ettim..şık zarif hoş gorunen bir tv istiyorsaniz bu tv den uzak durun..,0
1828,fiyat/performans oranı çok iyi. zaman'ında elime ulaştı ilk kullanımda farklı bir ses geldi içinde parçası kırıldı sandım ama hava aldığı yerde takılıp sökülen filtre gibi bir kapağı var o gevşemiş yerine takınca düzeldi. teşekkürler hepsiburada..,1
1829,hepsiburada hızlı sevkiyata ve poyasada ki en düşük prima bebek bezi fiyatıyla kiyaslamasiz.,1
1830,hizli guvenli alisveris tesekkurler,1
1831,"sony markası süper, ama bu telefonun şarjı kötü. sürekli internet kullanıyorum 6 saat gitmiyor, 2 saat 15dk da %100 şarj oluyor. bu nedenle sakın diyorum. i̇yi yanlarını diğer arkadaşlar yazmış. günde iki defa 4.5 saat şarj ederim diyorsanız alın ",0
1832,bu fiyata bu,0
1833,ürünü buradan aldım kaliteli ve güzel kullanışlı ,1
1834,hediye olarak geldi sadece temizleyicisini kullanılır. diğerleri işe yaramaz,0
1835,hızlı kargo bildiğimiz harika prima ve tabi ki en iyi fiyat,1
1836,t çekme kolu kırıldı.en azından orası metal oluşaymış. çöpe atmak zorunda kaldım ,0
1837,"ekran koruyucuyu yapıştırmak çok zor,hava kabarcıkları oluyor,işe yaramaz,arka koruyucunun ebatı büyük.gereksiz bir ürün.hediye olduğu için teşekkürler.",0
1838,"normal ürüne geçene kadar ürün almıycam, alana da tavsiye etmiyorum....",0
1839,"her gün traş olan bi̇ri̇si̇ i̇çi̇n i̇yi̇ fakat, uzun sakallarda sürekli̇ tikaniyor.",0
1840,3-4 ay önce eşimle beraber kullanmak için aldık. halada ısrarla kullanıyoruz. fakat sonuç hiçte iyi değil. kalıcılık malesef yok. birimiz esmer tenli diğerimiz beyaz tenli. tavsiye edemem.,0
1841,kitapçığı çok yetersiz.montaj çok zor..kitapçığı açıklayıcı değil..maine ile uyumsuz.yine de çalıştırdım..,0
1842,"siparişten sonraki gün ürün elime geçti. cihazın içinde sağ taraftaki metalik karton parça cihazın içinde kalacak, paketi açarken çıkartmayın sakın onu. tek sıkıntım kapağın siyah olması. yemek içindeyken durumunu göremiyorsunuz, ısındı mı, duman çıkıyor mu, kaynıyor mu, yanıyor mu belli değil. dışarıdan bakınca içindeki yemeği görebileceğim başka bir modeli seçseydim keşke. bu nedenle bu modeli hiç kimseye tavsiye etmiyorum.",0
1843,hizmetin de hizmet hızından da oldukça memnun kaldım. ,1
1844,herzaman hepsiburada dan alıyorum.....  ikitane aldım mı (genelde) yol ücretide olmuyor.....  tavsiye ederim.,1
1845,2 senedir oğlum için kullandığım tek bezdi. son zamanlarada çok fazla sızdırıyor. kanal sistemine geçmeleri hiç iyi olmadı. bu haliyle rezalet. artık almayacağım. bir yıldız bile çok.,0
1846,ürün güzel ve çok hizlı geldi resimle bire bir aynısı ama her üründe aynı özeni göstermenizi rica ederim tşk.,1
1847,karınca için aldm hiç işe yaramadı 1 aydır bi değişiklik yok paranızı çöpe atmayın!,0
1848,hızlı teslimat ve ucuz,1
1849,prima bebek bezi en iyisi diyebilirim,1
1850,bebeğim doğduğundan beri prima aktif bebek kullanıyorum. üründen çok memnunum pişik yapmıyor. bu şekilde büyük paket alıncada daha uygun fiyata geliyor. ,1
1851,uygun fiyat. hızlı gönderi daha ne olsun,1
1852,her yönüyle mükemmel bir ürün.,1
1853,2-3 ay kullanırsınız. çelik kalitesi kötü,0
1854,oldukça kullanışlı bir ürün ve uzun zamandır kullanmama rağmen bir sıkıntı yaşamadım. tavsiye ederim..,1
1855,yaklaşık 2 yıldır kullanıyorum.bu zamana kadar hiç şikayetim yoktu.son aldığım bez berbat.sızdırıyor.kalite düşmüş.tavsiye etmiyorum.,0
1856,prima tek gecerim hem de bu fiyata,1
1857,"ürün güçlü, kaliteli ve uygun fiyatlı. hepsiburada.coma bakmadan almayın.",1
1858,yeni yeşil bezler hiç güzel değil çok ince ve hiç bir güven hissi vermemektedir. prima kadar önemli bir firma bu şekilde kötü bir bez seçmesi veya tasarlaması çok kötü bence saygılar,0
1859,yenilenen primayı beğenmedim. çünkü sızdırıyor her seferinde kızımın  bütün kıyafetlerini değiştirmek zorunda kalıyorum. en başından beridir prima kullanıyordum şimdi hayal kırıklığı oldu açıkçası. umarım yorumlar dikkate alınır. siteden yana hiç bir sıkıntı yaşamadım.,0
1860,klavye için olan koruma güzel. diğerleri de idare eder.,0
1861,gayet memnunum fiatida uygun daha oncedende aliyordum zaten,1
1862,"vitesleri geçişleri sıkıntılı, çamurlukları kalitesiz, frenleri güzel, ucuz parçalar kullanılmış bu fiyata daha iyi olmalıydı.",0
1863,kullanişli deği̇l. değmez.,0
1864,bebeğimin cildi atopik ve çok hassas oldugu için premium care kullanıyordum. zorunlu olarak active bebek kullandım. pişik vs sorun olmadı. tahrişte yaşamadık. o yüzden daha uygun olduğu için artık bunu kullanıyorum. tavsiye ederim. yaz aylalrında çok terlediği için belki sorun olabilir yalnız. bu benim tahminim.,1
1865,"prima, denediğimiz diğer tüm bezler içerisinde 18 aylık bebeğimizi bugüne kadar en çok rahat ettiren ve sızdırmazlık için en fazla güven verebilen bez markası oldu.",1
1866,hepsiburada kalitesi...,1
1867,kaliteden taviz vermişler,0
1868,parçalarında ince işcilik yok.,0
1869,s3 telefonumun 2100 mah bataryasını 3 kere doldurabildi. en az 4-4.5 kez doldurması lazımdı. ürün fiziksel olarak orjinal ama donanımından emin olamadım. ayrıca şarj olurken aynı anda şarj etme özelliği çok zayıf. 0.5 amper gibi bi outputu varmış gibi dolduruyor. nette gezinirken artacağına şarj azalıyor.,0
1870,"""son aldığım bez sızdırıyor"" ....  çok yazık !!!  böyle büyük bir firmanın hatalı ürünlerini piyasaya sürmesi akıl alır gibi değil.. ",0
1871,ürünü ilk önce ithalatçı firma garantili vermiştim bu şekilde aldığınız zaman 1 yıl apple tr 1 yıl ülkemizde iadelerde sorun çıkarabilen evo iletişim garantisinde geldi buna dikkat etmenizi tavsiye ederim ürünü apple türkiye garantili alırsanız 2 yıl kafanızda soru işareti olmaz!! kulaklık bölümünün iptal edilmesi tamamen pazarlama taktiği kutudan kablosuz kulaklık çıkmıyor onu almak için 700tl gözden cıkarmalısınız aksi takdirde kutudan kablolu bildiğimiz standart apple kulaklığı çıkıyor!!araç içinde hem şarj edeyim şarjım az hemde gelen aramalara kulaklığımla cvp vereyim derseniz apple tedarikçisi belkin in yaptığı 40$ lık kulaklık şarj çoklayıcı almanız gerekiyor!! yani ben bu kadar para verdim keyfini süreyim diyemiyorsunuz telefonun!! bu yanlışların 7s de düzeltileceğini ümit ediyorum diğer kısımlar bildiğiniz standart iphone bana sorarsanız bu yönleriyle piyasaya sürülmüş enkötü iphone diyebilirim!!,0
1872,gayet güzel.,1
1873,kaliteli ürün teslimat hızlı.teşekkürler hepsiburada.,1
1874,gayet başarılı ve ekonomik,1
1875,300 mbps olması bir işe yaramıyor fakat kesinlikle iş görür.,0
1876,"bu fiyata alınabilecek iyi bir ürün, iyidir iyi.",1
1877,"son aldığım bezler sızdırıyor,eskiden aldıklarım böyle değildi.",0
1878,sipariş ettiğim gün geldi hepsiburada bu yüzden 1 numara,1
1879,sar değeri çok fazla olunca vazgeçtim. sağlıktan önemlisi yok.,0
1880,her zaman kullandığımız bez sıkıntı yok artı hızlı kargo ,1
1881,"yeteri kadar ememiyor,cocuk çoğu sabah kendisi ve yatak ıslak uyanıyor.",0
1882,kendi modelinden olan cihazları daha fazla çekıyor dıger cihazları az hız konusu süper dıger özelligide aynı olsaymıs on numara olurmus,0
1883,urun guzel,1
1884,tavsiye ederim.,1
1885,"başarılı hizmet,  kaliteli ve beklenen ürün.",1
1886,yine hepsiburadaya devam ancak farklı bez tercihi ile.,0
1887,"oğlum için alıyorum, gayet kullanışlı ve oğlumun cildini iyi koruyor",1
1888,sütlü nescafe yapacaksanız almayın. çünkü sütü ısıtmıyor siz sütü ilave ederseniz kahve soğuyor. sade yada beyazlatıcılı kahve tadı idare eder.,0
1889,2.5 yıldır kullanıyoruz çok memnuniyet ile kullandık. su tutma kapasitesi ve pişik yapmaması en önemli özellikleri,1
1890,ürün yenilenmiş 2 yıldır kullandığım bez sanki tamamen değişmiş geldi. ürün orta bölümünden sızıntı yapıyor. önceden 8 saat bile dursa sızmaz şişerdi  bez şimdi yenilenen üründe 2-3 saat gibi kısa bir sürede orta bölümünden sızıntı yaşanıyor. tasarım hatası olduğunu düşünüyorum.,0
1891,aparatın genişliğindende olabilir ama bence yetersiz hava üfliüyor.yinede iyi.,1
1892,"hepsi buradaya teşekkürler,ürün çok kaliteli ce hızlı gönderim",1
1893,başarılı,1
1894,"ürün piyasadaki en ucuz ürün , teslimat çok hızlı.",1
1895,fiyat super urun cok kaliteli kargoda sikinti yok.her sey icin tesekkurler,1
1896,ürün iyi abi :),1
1897,güzel,1
1898,mail yöneticisi yok. sadece gmail var.,0
1899,çok basit ama içinede sanki çok pahalı gibi ek koymuslar.,0
1900,"hem fiyatı hem de kargo süresi çok iyi. teşekkürler,",1
1901,ürün fiyat ve performans olarak çok iyi,1
1902,arkadaslar kesinlikle hiçbir faydası yok. sakın alıpta paranıza çöpe atmayın.karıcalar için almıştım boş yere aldım sanki buna nispet ortalarada daha fazla gezmeye başladılar,0
1903,94 kiloyum xl  bol geldi. kaliteli bi ürün deği soguğu geciriyor,0
1904,ses konusunda terettut etmiştim ama inanin çalıştığını anlamıyorum gerek yanında uçan sineklerden gerek sessizliğinden ben açılıp açılmadığinin nasıl olduğunu anlayamadım halaaaa.,0
1905,teşekkürler...,1
1906,i̇lk bebeğimi primayla büyüttüm ikinci de de aynen devam.... hepsiburada fırsatlarıyla prima kalitesine rahatlıkla ulaşabiliyoruz ...,1
1907,*makine demleme özelliği sürekli çalıştığı için çayın yanma durumu var. keşke ara sıra dursa ve su soğuduğu zaman çalışsa. ,0
1908,ısıtması ve fan hızı mükemmel,1
1909,demlik kapağı var ama çaydanlık  kapağı yok - demlik kısmı biraz küçük - saplar kaliteli değil. ,0
1910,hiç eskisi gibi değil. artık sızdırıyor. neden böyle incelttiler anlamıyorum. herhalde para meselesi,0
1911,çok memnunum kızım doğdun dan beri prima kullanıyorum  ,1
1912,memnunuz alışverişten. ,1
1913,bu fiata bildiğiniz prima kalitesi ve hızlı kargo için teşekkürler. 4 ve 5 numaraları da ileriki zamanlarda satın alacağım,1
1914,kaç kere denemede ancak çalıçıyor. çok zor çalışıyor . biraz daha para verip daha iyi bir makine alsaydım keşke .,0
1915,gercekten hic kalici degil hic tavsiye etmiyorum disari cikana kadar kokusu bitiyor,0
1916,hızlı teslimat ??süpersiniz,1
1917,ortadaki askısı cok dandik kıyafetleri asmak icin askıyı iple bağlamak zorunda kaldık ,0
1918,kargo hemen geldi . ürün fiyatına göre çok iyi i̇şimizi görüyor. kullanışlı,1
1919,"yol tutuşu çok kötü sıcak asfaltta sürekli kayma,  savrulma eğiliminde, esp kafayı yiyor. konfor ve yol sesi açısından fiyatının üstünde bir lastik",0
1920,süper olmasını beklemiyordum tabiki ama bu beklediğimdende kötü.,0
1921,bu ürünü uzunca bir süredir kızımız için kullanıyoruz. daha önce premium care kullanıyorduk. açıkçası bu ürün hareketli çocuklar için daha uygun. diğerinde bir kaç defa sızdırma yaşadık ancak bu üründe böyle bir sıkıntıyla hiç karşılaşmadık. yerinde durmayan yumurcaklar için tavsiye ederim. ,1
1922,ürünü telefonda kullanamiyorum çalişmiyor,0
1923,gereksiz bir ürün para ile değil parasız bile almamak lazım kargoyla uğraştıgınıza değmez,0
1924,yazıcı iş görür ama kartuşları çabuk bitiyor ve kesinlikle 200 sayfa yazdıramıyorsunuz. başlarda 20-30 sayfa güzel çıktı veriyor sonra giderek yazı kalitesi hızla bozuluyor. yazıcı ucuz ama sarf malzemesi çabuk bittiği ve yüksek fiyatlı olduğu için ben memnun kalmadım.,0
1925,ürünün hiç bi yararı yok,0
1926,panel o kadar kalitesiz ve ışık sızmaları o kadar fazla ki film zevkinizi rezil eder. biraz daha ustune fazla para vererek bilinen markaları almanızı tavsiye ederim. ,0
1927,yeni oluklu prima eskiye göre ince ve bence eskisi daha kaliteliydi. orjinal olup olmadığı tereddütü bile yaşadık. keşke değiştirmeseydi çok memnunduk ,0
1928,göründüğü gibi muntazamda durmuyor olumsuz yorumların hepsine katılıyorum güya her kapıya uyarmış hiç değil almayın evde yapın daha orhinal şeyler çıkar,0
1929,"fakat son aldığım paket incecik, kalite düzeyi çok düşük.",0
1930,büyük umutlarla almistim ama pek memnun kalmadim.,0
1931,prima ve hepsiburada kalitesi...gercekten mükemmel,1
1932,hiç bir etkisini görmedim yakmaktan başka etkisi yok su katıp göndermişler sanki.,0
1933,ürün beklentilerimi karşıladı ama elime geç ulaştı yinede teşekürler hepsiburada.com  bu kategoride tavsiye edilebilecek ürünlerden biridir,0
1934,"soğutmasına, şıklığına diyecek yok. ancak raf aralıkları kullanışsız ve çok fazla değişiklik yapılamıyor. ayrıca motor sesi biraz yüksek geldi. onun haricinde hepsiburada.com'a uyarıda bulunuyırum. ""şu kadar dakika içinde sipariş verirseniz şu kadar içinde kargoda"" (6 saat 6 dakika içinde sipariş verirseniz bugün kargoda (kargo bedava) gibi ürün sayfasına yazdığınız yanıltıcı ifadeleri kaldırın. zira bir kaç gün sonra kargoya verdiniz. insanları gaza getirip kandırmayın.",0
